alert_id,room_id,alert_type,message,triggered_at,is_read
ALT-2022-05-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2022-05-06T19:00:00Z,False
ALT-2022-05-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2022-05-06T21:00:00Z,False
ALT-2022-05-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2022-05-07T02:00:00Z,False
ALT-2022-05-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2022-05-07T03:00:00Z,False
ALT-2022-05-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2022-05-07T06:00:00Z,False
ALT-2022-05-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2022-05-07T16:00:00Z,False
ALT-2022-05-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2022-05-07T21:00:00Z,False
ALT-2022-05-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2022-05-08T01:00:00Z,False
ALT-2022-05-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2022-05-08T05:00:00Z,False
ALT-2022-05-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2022-05-08T10:00:00Z,False
ALT-2022-05-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2022-05-08T14:00:00Z,False
ALT-2022-06-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2022-06-03T14:00:00Z,False
ALT-2022-06-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2022-06-03T22:00:00Z,False
ALT-2022-06-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2022-06-04T07:00:00Z,False
ALT-2022-06-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2022-06-04T15:00:00Z,False
ALT-2022-06-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2022-06-04T16:00:00Z,False
ALT-2022-06-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2022-06-04T23:00:00Z,False
ALT-2022-06-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2022-06-05T03:00:00Z,False
ALT-2022-06-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2022-06-05T11:00:00Z,False
ALT-2022-06-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2022-06-05T12:00:00Z,False
ALT-2022-06-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2022-06-05T13:00:00Z,False
ALT-2022-06-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2022-06-05T13:00:00Z,False
ALT-2022-06-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2022-06-05T16:00:00Z,False
ALT-2022-06-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2022-06-05T18:00:00Z,False
ALT-2022-06-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2022-06-05T20:00:00Z,False
ALT-2022-06-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2022-06-05T21:00:00Z,False
ALT-2022-06-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2022-06-06T13:00:00Z,False
ALT-2022-06-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2022-06-06T13:00:00Z,False
ALT-2022-06-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2022-06-06T18:00:00Z,False
ALT-2022-06-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2022-06-06T18:00:00Z,False
ALT-2022-06-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2022-06-06T23:00:00Z,False
ALT-2022-07-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2022-07-02T23:00:00Z,False
ALT-2022-07-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2022-07-03T16:00:00Z,False
ALT-2022-07-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2022-07-03T17:00:00Z,False
ALT-2022-07-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2022-07-04T10:00:00Z,False
ALT-2022-07-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2022-07-04T10:00:00Z,False
ALT-2022-07-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2022-07-04T18:00:00Z,False
ALT-2022-07-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2022-07-04T23:00:00Z,False
ALT-2022-07-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2022-07-05T05:00:00Z,False
ALT-2022-07-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2022-07-05T09:00:00Z,False
ALT-2022-07-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2022-07-05T10:00:00Z,False
ALT-2022-07-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2022-07-05T12:00:00Z,False
ALT-2022-07-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2022-07-05T17:00:00Z,False
ALT-2022-07-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2022-07-05T18:00:00Z,False
ALT-2022-07-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2022-07-05T21:00:00Z,False
ALT-2022-07-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2022-07-06T08:00:00Z,False
ALT-2022-07-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2022-07-06T08:00:00Z,False
ALT-2022-07-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2022-07-06T11:00:00Z,False
ALT-2022-07-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2022-07-06T16:00:00Z,False
ALT-2022-07-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2022-07-06T20:00:00Z,False
ALT-2022-07-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2022-07-07T06:00:00Z,False
ALT-2022-08-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2022-08-03T18:00:00Z,False
ALT-2022-08-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2022-08-04T00:00:00Z,False
ALT-2022-08-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2022-08-04T11:00:00Z,False
ALT-2022-08-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2022-08-04T18:00:00Z,False
ALT-2022-08-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2022-08-04T22:00:00Z,False
ALT-2022-08-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2022-08-05T07:00:00Z,False
ALT-2022-08-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2022-08-05T15:00:00Z,False
ALT-2022-08-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2022-08-05T15:00:00Z,False
ALT-2022-08-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2022-08-05T17:00:00Z,False
ALT-2022-08-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2022-08-05T17:00:00Z,False
ALT-2022-08-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2022-08-05T19:00:00Z,False
ALT-2022-08-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2022-08-05T23:00:00Z,False
ALT-2022-08-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2022-08-06T03:00:00Z,False
ALT-2022-08-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2022-08-06T07:00:00Z,False
ALT-2022-08-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2022-08-06T15:00:00Z,False
ALT-2022-08-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2022-08-06T17:00:00Z,False
ALT-2022-08-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2022-08-06T19:00:00Z,False
ALT-2022-08-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2022-08-06T19:00:00Z,False
ALT-2022-08-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2022-08-06T20:00:00Z,False
ALT-2022-08-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2022-08-07T08:00:00Z,False
ALT-2022-09-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2022-09-03T07:00:00Z,False
ALT-2022-09-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2022-09-03T17:00:00Z,False
ALT-2022-09-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2022-09-03T20:00:00Z,False
ALT-2022-09-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2022-09-04T05:00:00Z,False
ALT-2022-09-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2022-09-04T18:00:00Z,False
ALT-2022-09-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2022-09-04T20:00:00Z,False
ALT-2022-09-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2022-09-04T23:00:00Z,False
ALT-2022-09-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2022-09-05T01:00:00Z,False
ALT-2022-09-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2022-09-05T08:00:00Z,False
ALT-2022-09-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2022-09-05T17:00:00Z,False
ALT-2022-09-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2022-09-05T17:00:00Z,False
ALT-2022-09-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2022-09-05T18:00:00Z,False
ALT-2022-09-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2022-09-05T19:00:00Z,False
ALT-2022-09-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2022-09-06T05:00:00Z,False
ALT-2022-09-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2022-09-06T07:00:00Z,False
ALT-2022-09-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2022-09-06T07:00:00Z,False
ALT-2022-09-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2022-09-06T13:00:00Z,False
ALT-2022-09-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2022-09-06T20:00:00Z,False
ALT-2022-09-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2022-09-06T22:00:00Z,False
ALT-2022-09-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2022-09-07T16:00:00Z,False
ALT-2022-10-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2022-10-04T07:00:00Z,False
ALT-2022-10-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2022-10-04T11:00:00Z,False
ALT-2022-10-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2022-10-05T05:00:00Z,False
ALT-2022-10-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2022-10-05T10:00:00Z,False
ALT-2022-10-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2022-10-05T15:00:00Z,False
ALT-2022-10-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2022-10-05T16:00:00Z,False
ALT-2022-10-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2022-10-06T08:00:00Z,False
ALT-2022-10-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2022-10-06T10:00:00Z,False
ALT-2022-10-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2022-10-06T13:00:00Z,False
ALT-2022-10-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2022-10-06T19:00:00Z,False
ALT-2022-10-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2022-10-06T20:00:00Z,False
ALT-2022-10-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2022-10-06T22:00:00Z,False
ALT-2022-10-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2022-10-06T23:00:00Z,False
ALT-2022-10-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2022-10-07T08:00:00Z,False
ALT-2022-10-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2022-10-07T17:00:00Z,False
ALT-2022-10-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2022-10-07T20:00:00Z,False
ALT-2022-10-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2022-10-07T20:00:00Z,False
ALT-2022-10-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2022-10-08T08:00:00Z,False
ALT-2022-10-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2022-10-08T10:00:00Z,False
ALT-2022-10-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2022-10-08T17:00:00Z,False
ALT-2022-11-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2022-11-04T12:00:00Z,False
ALT-2022-11-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2022-11-04T18:00:00Z,False
ALT-2022-11-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2022-11-05T09:00:00Z,False
ALT-2022-11-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2022-11-05T14:00:00Z,False
ALT-2022-11-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2022-11-05T19:00:00Z,False
ALT-2022-11-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2022-11-05T23:00:00Z,False
ALT-2022-11-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2022-11-06T01:00:00Z,False
ALT-2022-11-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2022-11-06T09:00:00Z,False
ALT-2022-11-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2022-11-06T19:00:00Z,False
ALT-2022-11-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2022-11-06T21:00:00Z,False
ALT-2022-11-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2022-11-06T21:00:00Z,False
ALT-2022-11-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2022-11-06T21:00:00Z,False
ALT-2022-11-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2022-11-06T23:00:00Z,False
ALT-2022-11-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2022-11-07T07:00:00Z,False
ALT-2022-11-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2022-11-07T10:00:00Z,False
ALT-2022-11-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2022-11-07T13:00:00Z,False
ALT-2022-11-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2022-11-08T08:00:00Z,False
ALT-2022-11-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2022-11-08T13:00:00Z,False
ALT-2022-11-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2022-11-08T16:00:00Z,False
ALT-2022-11-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2022-11-08T19:00:00Z,False
ALT-2022-12-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2022-12-03T18:00:00Z,False
ALT-2022-12-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2022-12-03T21:00:00Z,False
ALT-2022-12-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2022-12-04T10:00:00Z,False
ALT-2022-12-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2022-12-04T15:00:00Z,False
ALT-2022-12-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2022-12-04T18:00:00Z,False
ALT-2022-12-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2022-12-04T18:00:00Z,False
ALT-2022-12-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2022-12-04T21:00:00Z,False
ALT-2022-12-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2022-12-05T11:00:00Z,False
ALT-2022-12-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2022-12-05T11:00:00Z,False
ALT-2022-12-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2022-12-05T14:00:00Z,False
ALT-2022-12-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2022-12-05T19:00:00Z,False
ALT-2022-12-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2022-12-05T19:00:00Z,False
ALT-2022-12-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2022-12-05T23:00:00Z,False
ALT-2022-12-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2022-12-05T23:00:00Z,False
ALT-2022-12-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2022-12-06T00:00:00Z,False
ALT-2022-12-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2022-12-06T13:00:00Z,False
ALT-2022-12-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2022-12-06T17:00:00Z,False
ALT-2022-12-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2022-12-06T17:00:00Z,False
ALT-2022-12-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2022-12-07T08:00:00Z,False
ALT-2022-12-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2022-12-07T10:00:00Z,False
ALT-2023-01-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2023-01-03T14:00:00Z,False
ALT-2023-01-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2023-01-03T20:00:00Z,False
ALT-2023-01-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2023-01-04T09:00:00Z,False
ALT-2023-01-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2023-01-04T12:00:00Z,False
ALT-2023-01-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2023-01-04T17:00:00Z,False
ALT-2023-01-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2023-01-05T06:00:00Z,False
ALT-2023-01-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2023-01-05T07:00:00Z,False
ALT-2023-01-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2023-01-05T14:00:00Z,False
ALT-2023-01-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2023-01-05T18:00:00Z,False
ALT-2023-01-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2023-01-05T20:00:00Z,False
ALT-2023-01-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2023-01-05T21:00:00Z,False
ALT-2023-01-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2023-01-05T22:00:00Z,False
ALT-2023-01-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2023-01-05T23:00:00Z,False
ALT-2023-01-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2023-01-06T07:00:00Z,False
ALT-2023-01-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2023-01-06T07:00:00Z,False
ALT-2023-01-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2023-01-06T21:00:00Z,False
ALT-2023-01-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2023-01-07T00:00:00Z,False
ALT-2023-01-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2023-01-07T02:00:00Z,False
ALT-2023-01-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2023-01-07T07:00:00Z,False
ALT-2023-01-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2023-01-07T09:00:00Z,False
ALT-2023-02-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2023-02-03T22:00:00Z,False
ALT-2023-02-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2023-02-04T05:00:00Z,False
ALT-2023-02-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2023-02-04T16:00:00Z,False
ALT-2023-02-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2023-02-04T19:00:00Z,False
ALT-2023-02-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2023-02-05T04:00:00Z,False
ALT-2023-02-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2023-02-05T08:00:00Z,False
ALT-2023-02-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2023-02-05T13:00:00Z,False
ALT-2023-02-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2023-02-05T14:00:00Z,False
ALT-2023-02-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2023-02-05T15:00:00Z,False
ALT-2023-02-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2023-02-05T18:00:00Z,False
ALT-2023-02-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2023-02-05T21:00:00Z,False
ALT-2023-02-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2023-02-05T23:00:00Z,False
ALT-2023-02-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2023-02-06T03:00:00Z,False
